FrameIndex,NumFramePresents,NumMisPresented,NumDroppedFrames,ReprojectionFlags,SystemTimeInSeconds,PreSubmitGpuMs,PostSubmitGpuMs,TotalRenderGpuMs,CompositorRenderGpuMs,CompositorRenderCpuMs,CompositorIdleCpuMs,ClientFrameIntervalMs,PresentCallCpuMs,WaitForPresentCpuMs,SubmitFrameMs,WaitGetPosesCalledMs,NewPosesReadyMs,NewFrameReadyMs,CompositorUpdateStartMs,CompositorUpdateEndMs,CompositorRenderStartMs
15793,1,0,0,12,12323.490345,1.139712,0.087040,2.219008,0.992256,0.594500,0.000000,1.138400,0.268300,0.005100,0.008800,-15.797922,-5.892123,-5.073023,6.019089,8.455389,6.027989
15794,1,0,0,12,12323.501476,1.139712,0.120832,2.249728,0.989184,0.542700,0.000000,1.293300,0.257500,0.014400,0.010000,-15.702723,-5.891922,-5.071723,6.043988,8.416488,6.053288
15795,1,0,0,12,12323.512557,1.135616,0.134144,2.259968,0.990208,0.497700,0.000000,1.174900,0.243500,0.014100,0.008500,-15.770422,-5.892923,-5.119223,6.049088,8.404088,6.057788
15796,1,0,0,12,12323.523662,1.137664,0.138240,2.266112,0.990208,0.525200,0.000000,1.208700,0.258900,0.012400,0.008600,-15.764022,-5.893123,-5.099923,6.069589,8.433688,6.078489
15797,1,0,0,12,12323.534791,1.133568,0.130048,2.253824,0.990208,0.542000,0.000000,1.091700,0.253500,0.012600,0.009100,-15.905123,-5.892723,-5.087423,6.074588,8.305589,6.083189
15798,1,0,0,12,12323.545896,1.139712,0.129024,2.254848,0.986112,0.526000,0.000000,1.240600,0.251200,0.012300,0.009700,-15.731223,-5.893023,-5.101923,6.074089,8.419290,6.082689
15799,1,0,0,12,12323.557012,1.132544,0.148480,2.268160,0.987136,0.532600,0.000000,1.192300,0.264200,0.012500,0.008200,-15.791121,-5.874723,-4.739422,6.074289,8.439089,6.082489
15800,1,0,0,12,12323.568111,1.138688,0.095232,2.224128,0.990208,0.584400,0.000000,1.375100,0.285100,0.005300,0.009200,-15.531822,-5.893322,-5.099523,6.074489,8.511389,6.083589
15801,1,0,0,12,12323.579221,1.134592,0.086016,2.207744,0.987136,0.601000,0.000000,1.191900,0.282200,0.012700,0.009500,-15.786423,-5.893523,-5.061323,6.075189,8.479188,6.084188
15802,1,0,0,12,12323.590322,1.141760,0.134144,2.263040,0.987136,0.540700,0.000000,1.133400,0.263300,0.004800,0.010600,-15.834523,-5.829323,-4.935823,6.075089,8.441689,6.083689
15803,1,0,0,12,12323.601404,1.135616,0.134144,2.257920,0.988160,0.562800,0.000000,1.366300,0.260000,0.005000,0.009600,-15.514023,-5.889722,-5.005322,6.074089,8.443489,6.082988
15804,1,0,0,12,12323.612532,1.133568,0.140288,2.260992,0.987136,0.525900,0.000000,1.206900,0.300100,0.005700,0.008400,-15.783124,-5.893323,-5.082923,6.073988,8.479089,6.082688
15805,1,0,0,12,12323.623617,1.137664,0.145408,2.269184,0.986112,0.573000,0.000000,1.243700,0.263800,0.014000,0.008300,-15.707124,-5.875923,-4.848223,6.077088,8.434288,6.087988
15806,1,0,0,12,12323.634726,1.139712,0.092160,2.220032,0.988160,0.586900,0.000000,1.295900,0.268800,0.005600,0.009300,-15.622923,-5.891623,-5.065823,6.074488,8.452888,6.081688
15807,1,0,0,12,12323.645827,1.135616,0.090112,2.217984,0.992256,0.621700,0.000000,1.269300,0.282300,0.005600,0.009200,-15.696224,-5.892123,-5.062423,6.074688,8.387088,6.083188
15808,1,0,0,12,12323.656960,1.137664,0.082944,2.206720,0.986112,0.687000,0.000000,1.282800,0.275500,0.004800,0.010900,-15.715424,-5.893723,-5.091523,6.079689,8.482589,6.090589
15809,1,0,0,12,12323.668037,1.135616,0.133120,2.256896,0.988160,0.651800,0.000000,1.099100,0.271200,0.005500,0.009500,-15.846722,-5.893423,-4.914423,6.076489,8.454089,6.085289
15810,1,0,0,12,12323.679144,1.134592,0.135168,2.258944,0.989184,0.580400,0.000000,1.589100,0.265600,0.014800,0.010300,-15.386123,-5.892323,-5.053923,6.074588,8.446589,6.083388
15811,1,0,0,12,12323.690251,1.136640,0.136192,2.265088,0.992256,0.552300,0.000000,1.191100,0.269700,0.004500,0.008000,-15.782423,-5.876223,-4.623923,6.076189,8.439189,6.085488
15812,1,0,0,12,12323.701356,1.134592,0.093184,2.217984,0.990208,0.500900,0.000000,1.625400,0.267800,0.005200,0.009300,-15.289022,-5.892023,-5.077823,6.073689,8.425789,6.082389
15813,1,0,0,12,12323.712484,1.138688,0.134144,2.264064,0.991232,0.577600,0.000000,1.029400,0.246200,0.011500,0.009700,-15.961522,-5.892423,-5.085122,6.074989,8.459289,6.085289
15814,1,0,0,12,12323.723566,1.133568,0.092160,2.214912,0.989184,0.512600,0.000000,1.264800,0.234200,0.014200,0.008100,-15.681923,-5.891323,-5.144823,6.073988,8.385189,6.082688
15815,1,0,0,12,12323.734676,1.138688,0.086016,2.214912,0.990208,0.565300,0.000000,0.986800,0.234200,0.005200,0.008300,-15.987324,-5.892123,-5.082223,6.074189,8.402288,6.082789
15816,1,0,0,12,12323.745799,1.137664,0.088064,2.224128,0.998400,0.640500,0.000000,1.254600,0.288100,0.005900,0.008700,-15.734823,-5.892922,-5.093922,6.076088,8.435288,6.085088
15817,1,0,0,12,12323.756915,1.139712,0.290816,2.600960,1.170432,0.607400,0.000000,1.185600,0.279300,0.017800,0.012500,-15.796423,-5.889123,-4.947523,6.075188,8.652088,6.083488
15818,1,0,0,12,12323.767993,1.145856,0.142336,2.286592,0.998400,0.598400,0.000000,4.353100,0.281100,0.005600,0.012500,-12.584923,-5.891323,-4.908023,5.962389,8.374189,5.971189
15819,1,0,0,12,12323.779103,1.136640,0.089088,2.225152,0.999424,0.610400,0.000000,1.390900,0.277100,0.004400,0.011100,-15.572123,-5.874022,-4.893823,5.962589,8.374789,5.971789
15820,1,0,0,12,12323.790241,1.136640,0.094208,2.359296,1.128448,0.591100,0.000000,1.169600,0.288200,0.004400,0.010400,-15.751323,-5.891422,-4.971722,5.963688,8.509188,5.972188
15821,1,0,0,12,12323.801339,1.667072,0.099328,2.758656,0.992256,0.817000,0.000000,1.309000,0.384800,0.005500,0.008400,-15.653223,-5.892323,-5.058523,5.964689,8.761089,5.975989
15822,1,0,0,12,12323.812412,1.136640,0.090112,2.223104,0.996352,0.765700,0.000000,1.134300,0.378900,0.008900,0.012700,-15.805424,-5.890222,-4.660722,5.825988,8.499688,5.837288
15823,1,0,0,12,12323.823524,1.139712,0.128000,2.258944,0.991232,0.854100,0.000000,1.917800,0.370300,0.006900,0.015400,-15.046423,-5.883023,-4.677823,5.840289,8.593689,5.856289
15824,1,0,0,12,12323.834628,1.642496,0.097280,2.728960,0.989184,0.737300,0.000000,1.524200,0.356400,0.005400,0.014600,-15.421123,-5.885623,-4.558423,5.779289,8.481989,5.789689
15825,1,0,0,12,12323.845747,1.136640,0.086016,2.214912,0.992256,0.679000,0.000000,2.100200,0.325900,0.005200,0.016000,-14.869023,-5.888623,-4.708123,5.778288,8.424188,5.787788
15826,1,0,0,12,12323.856843,1.137664,0.095232,2.222080,0.989184,0.721700,0.000000,1.624800,0.356100,0.006100,0.015000,-15.325623,-5.891423,-4.918523,5.778489,8.472189,5.787989
15827,1,0,0,12,12323.867941,1.665024,0.092160,2.747392,0.990208,0.755500,0.000000,1.311700,0.402900,0.006700,0.014300,-15.651523,-5.744022,-4.679822,5.776989,8.566088,5.783688
15828,1,0,0,12,12323.879046,1.134592,0.091136,2.213888,0.988160,0.664500,0.000000,1.504200,0.339100,0.005700,0.014500,-15.308923,-5.886323,-4.696223,5.778288,8.433789,5.787488
15829,1,0,0,12,12323.890151,1.138688,0.094208,2.223104,0.990208,0.709200,0.000000,1.466700,0.345900,0.005100,0.012800,-15.469623,-5.889923,-4.825723,5.778389,8.466089,5.788589
15830,1,0,0,12,12323.901264,1.652736,0.089088,2.734080,0.992256,0.634000,0.000000,1.518500,0.332900,0.005500,0.012100,-15.453423,-5.890022,-4.881722,5.778789,8.441288,5.787788
15831,1,0,0,12,12323.912374,1.135616,0.093184,2.217984,0.989184,0.686000,0.000000,1.392300,0.321900,0.005700,0.012700,-15.580223,-5.891223,-4.839923,5.780588,8.523488,5.790288
15832,1,0,0,12,12323.923475,1.142784,0.090112,2.222080,0.989184,0.671600,0.000000,1.516300,0.327000,0.005500,0.013700,-15.449224,-5.882423,-4.734023,5.778389,8.436388,5.787088
15833,1,0,0,12,12323.934576,1.587200,0.093184,2.673664,0.993280,0.644600,0.000000,1.399200,0.310700,0.005700,0.012800,-15.544923,-5.884423,-4.789722,5.778488,8.390688,5.787688
15834,1,0,0,12,12323.945687,1.137664,0.084992,2.211840,0.989184,0.581000,0.000000,1.531400,0.284200,0.004900,0.013300,-15.419024,-5.892423,-4.935423,5.777389,8.371388,5.784789
15835,1,0,0,12,12323.956786,1.138688,0.083968,2.211840,0.989184,0.621800,0.000000,1.402500,0.300300,0.006800,0.011100,-15.562922,-5.892323,-4.951323,5.779389,8.253789,5.789489
15836,1,0,0,12,12323.967891,1.139712,0.091136,2.220032,0.989184,0.553400,0.000000,1.238700,0.260800,0.004600,0.009700,-15.732122,-5.891822,-4.994922,5.777488,8.315188,5.786389
15837,1,0,0,12,12323.978995,1.136640,0.094208,2.220032,0.989184,0.715000,0.000000,1.326700,0.313200,0.004900,0.009400,-15.642623,-5.892523,-5.044723,5.780189,8.417688,5.790789
15838,1,0,0,12,12323.990104,1.140736,0.084992,2.214912,0.989184,0.631200,0.000000,1.107300,0.310900,0.005700,0.010400,-15.867522,-5.575223,-4.662523,5.779088,8.455988,5.788088
15839,1,0,0,12,12324.001210,1.141760,0.084992,2.215936,0.989184,0.604700,0.000000,1.543400,0.314600,0.012300,0.013000,-15.110923,-5.890423,-4.880623,5.777688,8.392589,5.786388
15840,1,0,0,12,12324.012318,1.139712,0.137216,2.269184,0.992256,0.580500,0.000000,1.300900,0.371300,0.014700,0.011500,-15.668222,-5.892523,-4.917123,5.777988,8.428489,5.786788
15841,1,0,0,12,12324.023423,1.137664,0.092160,2.219008,0.989184,0.567600,0.000000,1.393700,0.337100,0.022700,0.009400,-15.577323,-5.892922,-5.050523,5.779489,8.380289,5.789389
15842,1,0,0,12,12324.034548,1.141760,0.141312,2.272256,0.989184,0.547700,0.000000,1.115500,0.266900,0.006000,0.010800,-15.877223,-5.892922,-5.061122,5.777389,8.303689,5.786089
15843,1,0,0,12,12324.045656,1.139712,0.134144,2.266112,0.992256,0.520000,0.000000,1.224900,0.255100,0.013300,0.008700,-15.749123,-5.891823,-5.114223,5.777389,8.285588,5.785388
15844,1,0,0,12,12324.056774,1.140736,0.159744,2.289664,0.989184,0.547100,0.000000,1.183700,0.251900,0.004200,0.008900,-15.799223,-5.873523,-4.999123,5.778089,8.275489,5.786689
15845,1,0,0,12,12324.067841,1.139712,0.091136,2.222080,0.991232,0.551500,0.000000,1.070100,0.235200,0.004800,0.008600,-15.800623,-5.891522,-5.110423,5.778688,8.167989,5.787688
15846,1,0,0,12,12324.078971,1.138688,0.091136,2.220032,0.990208,0.548700,0.000000,1.171800,0.262700,0.005000,0.008200,-15.824223,-5.893623,-5.103423,5.783289,8.291489,5.795289
15847,1,0,0,12,12324.090052,1.141760,0.088064,2.221056,0.991232,0.766500,0.000000,1.051100,0.323300,0.004700,0.008000,-15.898124,-5.893922,-5.127322,5.778789,8.447588,5.789588
15848,1,0,0,12,12324.101158,1.143808,0.089088,2.223104,0.990208,0.822200,0.000000,1.162300,0.470600,0.007200,0.013100,-15.813323,-5.891023,-4.808623,5.780089,8.675289,5.792489
15849,1,0,0,12,12324.112264,1.145856,0.091136,2.231296,0.994304,0.925000,0.000000,1.353100,0.404200,0.007800,0.019700,-15.613723,-5.891022,-4.668922,5.780989,8.822989,5.791989
15850,1,0,0,12,12324.123369,1.142784,0.126976,2.258944,0.989184,0.764800,0.000000,1.850600,0.347200,0.006000,0.014400,-15.116722,-5.881722,-4.502623,5.712988,8.471889,5.722888
15851,1,0,0,12,12324.134497,1.145856,0.089088,2.226176,0.991232,0.667400,0.000000,1.840500,0.325800,0.006000,0.016000,-15.119924,-5.888023,-4.690823,5.713289,8.417889,5.722389
15852,1,0,0,12,12324.145592,1.149952,0.092160,2.237440,0.995328,0.606900,0.000000,1.675100,0.320100,0.005400,0.013700,-15.271023,-5.891422,-4.851822,5.710989,8.412889,5.719389
15853,1,0,0,12,12324.156695,1.146880,0.089088,2.223104,0.987136,0.664000,0.000000,1.454800,0.315700,0.017100,0.013200,-15.512323,-5.891423,-4.940923,5.712288,8.401988,5.722289
15854,1,0,0,12,12324.167796,1.147904,0.113664,2.255872,0.994304,0.819300,0.000000,1.215200,0.344500,0.007500,0.011700,-15.750023,-5.892723,-4.928923,5.735089,8.405388,5.744089
15855,1,0,0,12,12324.178898,1.147904,0.089088,2.225152,0.988160,1.036000,0.000000,1.370400,0.441800,0.005500,0.015400,-15.598223,-5.888623,-4.700023,5.738488,8.757089,5.749889
15856,1,0,0,12,12324.190023,1.153024,0.090112,2.228224,0.985088,0.655400,0.000000,1.491600,0.350800,0.005500,0.020400,-15.486723,-5.880723,-4.241323,5.611188,8.458589,5.620688
15857,1,0,0,12,12324.201125,1.153024,0.088064,2.232320,0.991232,0.695400,0.000000,2.243500,0.363300,0.005000,0.014300,-14.687823,-5.888523,-4.816023,5.610788,8.474888,5.620089
15858,1,0,0,12,12324.212219,1.149952,0.094208,2.234368,0.990208,0.710900,0.000000,1.363800,0.316700,0.004900,0.014900,-15.585323,-5.886323,-4.817223,5.611189,8.404189,5.620189
15859,1,0,0,12,12324.223325,1.148928,0.087040,2.223104,0.987136,0.763500,0.000000,1.508000,0.362900,0.005200,0.014200,-15.446922,-5.892323,-4.898623,5.610289,8.458488,5.619288
15860,1,0,0,12,12324.234433,1.152000,0.086016,2.231296,0.993280,0.630700,0.000000,1.270500,0.288000,0.005500,0.011000,-15.703123,-5.891323,-4.939923,5.610088,8.384688,5.618888
15861,1,0,0,12,12324.245538,1.147904,0.087040,2.226176,0.991232,0.595700,0.000000,1.522200,0.305500,0.005600,0.010400,-15.446123,-5.891223,-4.953823,5.609589,8.379789,5.618289
15862,1,0,0,12,12324.256643,1.152000,0.090112,2.230272,0.988160,0.581100,0.000000,1.411300,0.306900,0.004700,0.011200,-15.558223,-5.891123,-4.904623,5.607988,8.403488,5.614988
15863,1,0,0,12,12324.267749,1.600512,0.094208,2.686976,0.992256,0.586800,0.000000,1.233900,0.319400,0.004400,0.012400,-15.734524,-5.891123,-4.979323,5.610388,8.394089,5.619188
15864,1,0,0,12,12324.278855,1.147904,0.091136,2.234368,0.995328,1.001100,0.000000,1.313900,0.464400,0.007600,0.010700,-15.655723,-5.892723,-5.011023,5.615388,8.679789,5.629489
15865,1,0,0,12,12324.289956,1.150976,0.091136,2.230272,0.988160,0.823600,0.000000,1.162700,0.363600,0.004800,0.020600,-15.804824,-5.681823,-4.237423,5.612888,8.492489,5.622788
15866,1,0,0,12,12324.301065,1.714176,0.093184,2.800640,0.993280,0.724300,0.000000,2.106200,0.337100,0.005800,0.014900,-14.639923,-5.890123,-4.594723,5.610088,8.458589,5.619489
15867,1,0,0,12,12324.312171,1.154048,0.086016,2.231296,0.991232,0.622900,0.000000,1.573900,0.318400,0.005100,0.013900,-15.390924,-5.890423,-4.808123,5.609889,8.415989,5.619089
15868,1,0,0,12,12324.323272,1.153024,0.086016,2.230272,0.991232,0.609500,0.000000,1.610800,0.311300,0.005300,0.012700,-15.353622,-5.891723,-4.912123,5.611489,8.411788,5.620688
15869,1,0,0,12,12324.334381,2.575360,0.088064,3.654656,0.991232,0.619600,0.000000,1.261400,0.322800,0.005600,0.011800,-15.711123,-5.892123,-4.902023,5.609689,8.418589,5.618689
15870,1,0,0,12,12324.345485,1.149952,0.090112,2.233344,0.993280,0.657300,0.000000,1.412100,0.311400,0.004700,0.011000,-15.556623,-5.840222,-4.893122,5.611688,8.417788,5.621788
15871,1,0,0,12,12324.356588,1.150976,0.086016,2.226176,0.989184,0.649000,0.000000,1.364500,0.326400,0.004900,0.012800,-15.545923,-5.892623,-4.871723,5.609589,8.475489,5.618389
15872,1,0,0,12,12324.367697,1.686528,0.092160,2.774016,0.995328,0.607300,0.000000,1.279500,0.318800,0.004600,0.012100,-15.693422,-5.891923,-4.944523,5.610788,8.422588,5.619689
15873,1,0,0,12,12324.378800,1.150976,0.087040,2.230272,0.992256,0.678500,0.000000,1.370100,0.310700,0.005500,0.011700,-15.597623,-5.529623,-4.563123,5.610589,8.277189,5.619489
15874,1,0,0,12,12324.389907,1.147904,0.092160,2.227200,0.987136,0.629000,0.000000,1.308500,0.298100,0.005200,0.013200,-15.295222,-5.890623,-4.917723,5.610489,8.395789,5.619189
15875,1,0,0,12,12324.401014,1.679360,0.093184,2.761728,0.989184,0.599300,0.000000,1.329900,0.290300,0.014600,0.011700,-15.641623,-5.893222,-4.982522,5.609889,8.359988,5.618488
15876,1,0,0,12,12324.412117,1.152000,0.141312,2.285568,0.992256,0.561600,0.000000,1.198000,0.313100,0.004900,0.011800,-15.772722,-5.892023,-4.909323,5.609088,8.385189,5.617289
15877,1,0,0,12,12324.423223,1.148928,0.136192,2.279424,0.994304,0.612400,0.000000,1.375600,0.298700,0.004300,0.009600,-15.594923,-5.891423,-4.990723,5.622089,8.382489,5.644689
15878,1,0,0,12,12324.434353,1.687552,0.094208,2.771968,0.990208,0.643000,0.000000,1.168400,0.291400,0.005200,0.008600,-15.816422,-5.876422,-4.728023,5.610489,8.366589,5.620688
15879,1,0,0,12,12324.445434,1.148928,0.566272,2.705408,0.990208,0.585400,0.000000,1.489900,0.271900,0.013000,0.010700,-15.401223,-5.875722,-4.836223,5.610188,8.315088,5.618888
15880,1,0,0,12,12324.456540,1.155072,0.102400,2.251776,0.994304,0.533500,0.000000,1.449200,0.295500,0.011900,0.010000,-15.465823,-5.892823,-5.022023,5.760589,8.406389,5.768689
15881,1,0,0,12,12324.467652,1.681408,0.098304,2.767872,0.988160,0.543700,0.000000,1.119600,0.264200,0.011400,0.009200,-15.859121,-5.890122,-5.053022,5.609388,8.308888,5.618288
15882,1,0,0,12,12324.478780,1.152000,0.082944,2.224128,0.989184,0.530100,0.000000,1.282800,0.268100,0.011200,0.008300,-15.705124,-5.876123,-5.054023,5.609089,8.294389,5.617189
15883,1,0,0,12,12324.489880,1.153024,0.084992,2.228224,0.990208,0.560500,0.000000,1.044300,0.256900,0.004700,0.008700,-15.884923,-5.893122,-5.108423,5.609189,8.212588,5.617589
15884,1,0,0,12,12324.500987,1.147904,0.136192,2.273280,0.989184,0.545500,0.000000,1.362200,0.279900,0.005500,0.009200,-15.611523,-5.892023,-5.108323,5.609888,8.316288,5.618888
15885,1,0,0,12,12324.512093,1.150976,0.140288,2.285568,0.994304,0.504100,0.000000,1.010900,0.247800,0.004900,0.009600,-15.961923,-5.891423,-5.090023,5.609788,8.277189,5.618689
15886,1,0,0,12,12324.523175,1.146880,0.089088,2.226176,0.990208,0.526500,0.000000,1.166700,0.258600,0.004400,0.007800,-15.779322,-5.893923,-5.110223,5.609088,8.294289,5.617589
15887,1,0,0,12,12324.534280,1.149952,0.235520,2.371584,0.986112,0.539300,0.000000,1.007000,0.253400,0.005500,0.008200,-15.966123,-5.893322,-5.115522,5.611489,8.286788,5.620389
15888,1,0,0,12,12324.545388,1.148928,0.135168,2.275328,0.991232,0.517600,0.000000,1.157800,0.275700,0.005500,0.010200,-15.817822,-5.892723,-5.076223,5.688689,8.426589,5.697489
15889,1,0,0,12,12324.556492,2.187264,0.104448,3.281920,0.990208,0.543600,0.000000,1.170200,0.265900,0.011500,0.008200,-15.800722,-5.892323,-5.118823,5.710089,8.437788,5.719189
15890,1,0,0,12,12324.567598,1.677312,0.092160,2.767872,0.998400,0.506600,0.000000,1.031700,0.265400,0.013300,0.009200,-15.941722,-5.874023,-4.889523,5.709589,8.386488,5.717988
15891,1,0,0,12,12324.578702,1.152000,0.158720,2.302976,0.992256,0.551100,0.000000,1.370300,0.382100,0.007600,0.009100,-15.540523,-5.893023,-5.094823,5.710289,8.545089,5.721288
15892,1,0,0,12,12324.589830,1.152000,0.090112,2.233344,0.991232,0.610900,0.000000,1.106200,0.278000,0.005500,0.010200,-15.887624,-5.891423,-4.989323,5.712989,8.309388,5.724589
15893,1,0,0,12,12324.600937,1.681408,0.098304,2.769920,0.990208,0.547900,0.000000,1.358400,0.279200,0.013100,0.010800,-15.611122,-5.890923,-4.925023,5.709389,8.418489,5.717489
15894,1,0,0,12,12324.612023,1.150976,0.084992,2.230272,0.994304,0.550400,0.000000,1.299600,0.271900,0.006100,0.010500,-15.649622,-5.892523,-5.042822,5.709588,8.409988,5.718188
15895,1,0,0,12,12324.623126,1.147904,0.150528,2.291712,0.993280,0.546200,0.000000,1.270000,0.297300,0.012600,0.009700,-15.699822,-5.892323,-5.044023,5.709989,8.460988,5.718889
15896,1,0,0,12,12324.634262,1.681408,0.093184,2.768896,0.994304,0.559200,0.000000,1.122900,0.265900,0.004500,0.010700,-15.879324,-5.729023,-4.931423,5.710588,8.419788,5.719889
15897,1,0,0,12,12324.645360,1.149952,0.086016,2.235392,0.999424,0.655800,0.000000,1.173400,0.277700,0.011800,0.009800,-15.614523,-5.876523,-5.047423,5.764689,8.444388,5.774689
15898,1,0,0,12,12324.656473,1.148928,0.135168,2.272256,0.988160,0.577900,0.000000,1.184700,0.264400,0.006200,0.010200,-15.749022,-5.893123,-5.076423,5.794989,8.440989,5.803889
15899,1,0,0,12,12324.667575,2.257920,0.142336,3.391488,0.991232,0.628100,0.000000,1.209900,0.275500,0.005800,0.009300,-15.759623,-5.892923,-5.083423,5.838188,8.421888,5.863588
15900,1,0,0,12,12324.678682,1.148928,0.098304,2.237440,0.990208,0.602300,0.000000,1.220600,0.268200,0.030200,0.008400,-15.753822,-5.857423,-4.561423,5.855388,8.410088,5.863288
15901,1,0,0,12,12324.689759,1.150976,0.147456,2.287616,0.989184,0.635400,0.000000,1.556400,0.283700,0.005600,0.009000,-15.310323,-5.890323,-5.094623,5.884988,8.459988,5.891788
15902,1,0,0,12,12324.700865,1.153024,0.113664,2.256896,0.990208,0.708700,0.000000,1.249100,0.306900,0.005500,0.009500,-15.718722,-5.890323,-5.100723,5.925688,8.385489,5.934588
15903,1,0,0,12,12324.711996,1.148928,0.092160,2.233344,0.992256,0.605300,0.000000,1.031400,0.298900,0.005600,0.013600,-15.961923,-5.886023,-4.847023,5.948789,8.461689,5.958289
15904,1,0,0,12,12324.723089,1.155072,0.094208,2.237440,0.988160,0.603900,0.000000,1.444100,0.280300,0.012100,0.011500,-15.489923,-5.891823,-4.985123,5.981189,8.476488,5.990389
15905,1,0,0,12,12324.734187,1.593344,0.193536,2.779136,0.992256,0.635600,0.000000,1.201900,0.277600,0.013500,0.011500,-15.761722,-5.889523,-4.970522,6.009788,8.435489,6.018389
15906,1,0,0,12,12324.745289,1.152000,0.089088,2.234368,0.993280,0.546400,0.000000,1.343700,0.281100,0.011300,0.009800,-15.614923,-5.892523,-5.010523,6.030189,8.432090,6.039089
15907,1,0,0,12,12324.756434,1.153024,0.143360,2.282496,0.986112,0.633800,0.000000,1.337100,0.265000,0.004500,0.009100,-15.672723,-5.874722,-4.967722,6.028989,8.413289,6.037189
15908,1,0,0,12,12324.767523,1.687552,0.096256,2.774016,0.990208,0.638600,0.000000,1.096200,0.288800,0.011900,0.008600,-15.766521,-5.873522,-5.001522,6.030489,8.460690,6.039989
15909,1,0,0,12,12324.778628,1.519616,0.094208,2.607104,0.993280,0.572000,0.000000,1.316200,0.266900,0.005000,0.010300,-15.594223,-5.893622,-5.020923,6.029689,8.421888,6.038089
15910,1,0,0,12,12324.789712,1.155072,0.136192,2.284544,0.993280,0.551100,0.000000,1.139900,0.256300,0.011300,0.008700,-15.811523,-5.892023,-5.054223,6.029689,8.407589,6.038889
15911,1,0,0,12,12324.800839,1.794048,0.095232,2.881536,0.992256,0.541900,0.000000,1.282900,0.237800,0.005800,0.010200,-15.709621,-5.588223,-4.499023,6.029088,8.324188,6.036988
15912,1,0,0,12,12324.811924,1.155072,0.134144,2.283520,0.994304,0.998000,0.000000,1.261400,0.418700,0.007500,0.008300,-15.345223,-5.892323,-5.056223,6.036489,8.969488,6.049088
15913,1,0,0,12,12324.823050,1.148928,0.092160,2.231296,0.990208,0.687900,0.000000,1.272900,0.425900,0.004400,0.020100,-15.717823,-5.890022,-4.424722,5.690889,8.593988,5.706289
15914,1,0,0,12,12324.834138,1.149952,0.088064,2.226176,0.988160,0.608000,0.000000,1.985300,0.359200,0.005900,0.013000,-14.963122,-5.612922,-4.528222,5.682388,8.490088,5.691188
15915,1,0,0,12,12324.845244,1.147904,0.088064,2.227200,0.991232,0.641700,0.000000,1.752800,0.312100,0.004300,0.013300,-14.937423,-5.738323,-4.767923,5.683989,8.441889,5.692988
15916,1,0,0,12,12324.856348,1.152000,0.086016,2.228224,0.990208,0.579800,0.000000,1.389700,0.293000,0.036700,0.012600,-15.406623,-5.890323,-4.858523,5.681889,8.401389,5.690789
15917,1,0,0,12,12324.867459,1.155072,0.092160,2.235392,0.988160,0.612600,0.000000,1.269200,0.280600,0.011700,0.010600,-15.704123,-5.891423,-5.056323,5.681889,8.384189,5.689589
15918,1,0,0,12,12324.878561,1.148928,0.150528,2.463744,1.164288,0.625200,0.000000,1.274200,0.303000,0.012400,0.009300,-15.691023,-5.891922,-5.095823,5.682289,8.604288,5.690788
15919,1,0,0,12,12324.889690,1.156096,0.135168,2.282496,0.991232,0.548300,0.000000,0.992500,0.277800,0.005600,0.011400,-16.003021,-5.893023,-4.986823,5.628489,8.346889,5.635788
15920,1,0,0,12,12324.900791,1.149952,0.105472,2.245632,0.990208,0.559400,0.000000,1.248100,0.257200,0.005800,0.009800,-15.718722,-5.875823,-4.923223,5.630488,8.303188,5.638988
15921,1,0,0,12,12324.911897,1.150976,0.086016,2.227200,0.990208,0.619100,0.000000,1.113900,0.284800,0.005700,0.009100,-15.800523,-5.876223,-5.000923,5.629389,8.242889,5.637789
15922,1,0,0,12,12324.922979,1.153024,0.084992,2.225152,0.987136,0.547600,0.000000,1.191200,0.261900,0.014500,0.009500,-15.718622,-5.398822,-4.553323,5.631889,8.329888,5.640089
15923,1,0,0,12,12324.934106,1.152000,0.233472,2.374656,0.989184,0.701100,0.000000,1.042800,0.298400,0.005400,0.010700,-15.449923,-5.892823,-5.074822,5.631388,8.385288,5.641189
15924,1,0,0,12,12324.945193,1.152000,0.110592,2.253824,0.991232,0.586200,0.000000,1.148500,0.265200,0.004700,0.010600,-15.805622,-5.891423,-5.001723,5.631089,8.313689,5.640089
15925,1,0,0,12,12324.956320,1.152000,0.094208,2.238464,0.992256,0.611500,0.000000,1.263100,0.303200,0.005900,0.011000,-15.726922,-5.883223,-5.059123,5.630689,8.354389,5.639389
15926,1,0,0,12,12324.967403,1.686528,0.098304,2.771968,0.987136,0.617600,0.000000,1.045300,0.273000,0.014600,0.010700,-15.896123,-5.892323,-5.101523,5.632788,8.312789,5.680289
15927,1,0,0,12,12324.978510,1.150976,0.136192,2.277376,0.990208,0.621400,0.000000,1.208900,0.266000,0.004500,0.009600,-15.763722,-5.892823,-5.061522,5.632589,8.310089,5.643689
15928,1,0,0,12,12324.989615,1.150976,0.142336,2.280448,0.987136,0.567100,0.000000,1.085600,0.262100,0.006300,0.011100,-15.885623,-5.893522,-5.045423,5.630489,8.318789,5.639489
15929,1,0,0,12,12325.000743,1.589248,0.092160,2.667520,0.986112,0.608300,0.000000,1.179500,0.291700,0.012800,0.009600,-15.817722,-5.892823,-5.083423,5.631789,8.382689,5.641689
