"(PDH-TSV 4.0) ("	"\\YJYVR04\Process(HQVRMeeting)\% Processor Time"	"\\YJYVR04\Process(HQVRMeeting)\Handle Count"	"\\YJYVR04\Process(HQVRMeeting)\Private Bytes"	"\\YJYVR04\Process(HQVRMeeting)\Virtual Bytes"	"\\YJYVR04\Process(HQVRMeeting)\Working Set"	"\\YJYVR04\Process(HQVRMeeting)\Working Set - Private"
"08/05/2022 11:35:44.295"	"39.258249483574999772"	"1868"	"1999159296"	"16696770560"	"1507815424"	"1353105408"
"08/05/2022 11:35:45.304"	"37.154562882512415456"	"1868"	"1999716352"	"16713351168"	"1508360192"	"1353650176"
"08/05/2022 11:35:46.301"	"40.722563116715029707"	"1868"	"2000400384"	"16713351168"	"1509019648"	"1354309632"
"08/05/2022 11:35:47.295"	"20.445913675918099273"	"1868"	"2000678912"	"16713351168"	"1509294080"	"1354579968"
"08/05/2022 11:35:48.309"	"47.743726363467189344"	"1868"	"2001432576"	"16713351168"	"1510019072"	"1355304960"
"08/05/2022 11:35:49.300"	"42.606109284329463094"	"1868"	"2002255872"	"16713351168"	"1510813696"	"1356099584"
"08/05/2022 11:35:50.296"	"37.62713833772935601"	"1868"	"2002882560"	"16713351168"	"1511481344"	"1356767232"
"08/05/2022 11:35:51.291"	"32.973973548466837258"	"1868"	"2014380032"	"16713351168"	"1518231552"	"1363517440"
"08/05/2022 11:35:52.299"	"31.014608426425954946"	"1868"	"2003845120"	"16713351168"	"1514151936"	"1359437824"
"08/05/2022 11:35:53.293"	"29.86913721028949098"	"1868"	"2004393984"	"16713351168"	"1514627072"	"1359912960"
"08/05/2022 11:35:54.305"	"41.663646309492229136"	"1868"	"2003304448"	"16713351168"	"1513693184"	"1358979072"
"08/05/2022 11:35:55.299"	"42.457970006331329671"	"1868"	"2016649216"	"16713351168"	"1526734848"	"1372020736"
"08/05/2022 11:35:56.293"	"42.455619976839734875"	"1868"	"2017267712"	"16713351168"	"1527332864"	"1372618752"
"08/05/2022 11:35:57.304"	"40.156009928839104361"	"1868"	"2018091008"	"16713351168"	"1528139776"	"1373425664"
"08/05/2022 11:35:58.297"	"36.191907393834213735"	"1868"	"2007564288"	"16713351168"	"1517719552"	"1363005440"
